2026-04-15T14:23:15.101036,SOL-USD,Long,32,84.966,84.95,-0.3009,-0.000188,-0.006026,54.25,t/o,0.9281
2026-04-15T14:24:01.205068,SOL-USD,Long,32,84.95,84.91,-0.7523,-0.000471,-0.015068,46.1,t/o,0.9281
2026-04-15T14:24:06.563107,BTC-USD,Short,29,74329.7,74312.4,0.337,0.000233,0.00675,45.18,t/o,0.8477
2026-04-15T14:24:48.046781,SOL-USD,Short,31,84.91,84.93,-0.3643,-0.000236,-0.007302,46.84,t/o,0.8888
2026-04-15T14:24:51.717188,BTC-USD,Short,29,74312.4,74311.8,0.0117,8e-06,0.000234,45.15,t/o,0.8319
2026-04-15T14:25:47.961117,BTC-USD,Short,28,74297.8,74286.4,0.2143,0.000153,0.004296,46.06,t/o,0.8172
2026-04-15T14:26:33.388423,BTC-USD,Short,28,74286.4,74263.88,0.4236,0.000303,0.008488,45.43,t/o,0.8115
2026-04-15T14:26:44.472502,SOL-USD,Short,31,84.88,84.8,1.458,0.000943,0.029218,51.73,t/o,0.8887
2026-04-15T14:27:33.535638,BTC-USD,Short,29,74218.9,74255.8,-0.7208,-0.000497,-0.014418,47.94,t/o,0.8431
2026-04-15T14:27:51.100879,SOL-USD,Short,31,84.8,84.9,-1.8276,-0.001179,-0.036557,66.63,t/o,0.8887
2026-04-15T14:29:22.670532,BTC-USD,Short,31,74286.0,74226.39,1.2405,0.000802,0.024876,45.24,t/o,0.9093
2026-04-15T14:30:01.799264,SOL-USD,Short,31,84.82,84.81,0.1823,0.000118,0.003655,66.06,t/o,0.8886
2026-04-15T14:31:47.962560,SOL-USD,Short,31,84.82,84.87,-0.9126,-0.000589,-0.018274,76.55,t/o,0.8885
2026-04-15T14:36:33.334592,SOL-USD,Short,31,84.9,84.96,-1.093,-0.000707,-0.021908,49.7,t/o,0.8884
2026-04-15T14:37:02.941462,ETH-USD,Short,28,2354.22,2354.02,0.1187,8.5e-05,0.002379,50.22,t/o,0.8278
2026-04-15T14:38:42.593392,SOL-USD,Short,31,84.88,84.89,-0.182,-0.000118,-0.003652,46.76,t/o,0.8883
2026-04-15T14:39:23.831772,ETH-USD,Short,28,2352.83,2352.08,0.4449,0.000319,0.008925,54.4,t/o,0.8279
2026-04-15T14:40:39.500794,SOL-USD,Short,31,84.89,84.92,-0.5462,-0.000353,-0.010955,49.2,t/o,0.8883
2026-04-15T14:41:24.400869,BTC-USD,Short,26,74264.6,74249.53,0.263,0.000203,0.005276,47.81,t/o,0.7574
2026-04-15T14:42:10.167905,BTC-USD,Short,32,74249.53,74251.7,-0.0466,-2.9e-05,-0.000935,45.77,t/o,0.9322
2026-04-15T14:43:01.399785,BTC-USD,Short,32,74251.7,74266.75,-0.3233,-0.000203,-0.006486,51.23,t/o,0.9317
2026-04-15T14:43:10.773924,SOL-USD,Short,31,84.89,84.93,-0.728,-0.000471,-0.014607,54.89,t/o,0.8883
